Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
135,2,4,548,6,ACCELERATING,false,0,3,0,5,1,,,4,8,13
136,2,4,554,6,USED_LIZARD,false,0,3,0,5,0,,,4,8,13
137,2,4,560,3,HIT_MUD,false,0,4,0,5,0,,,4,10,18
138,2,4,563,0,HIT_MUD,false,0,5,0,5,1,,,4,10,19
139,2,4,563,0,FIXED_CAR,false,0,3,0,5,1,,,4,10,19
140,2,4,566,3,ACCELERATING,false,0,3,0,5,1,,,4,10,19
141,2,4,572,3,HIT_MUD,false,0,4,0,5,1,,,5,10,20
142,2,4,575,3,ACCELERATING,false,0,4,0,5,1,,,5,10,20
143,2,4,578,3,ACCELERATING,false,0,4,0,5,1,,,5,10,20
144,2,4,581,3,ACCELERATING,false,0,4,0,5,1,,,5,10,20
145,2,4,584,3,ACCELERATING,false,0,4,0,5,1,,,5,10,20
146,2,4,587,3,ACCELERATING,false,0,4,0,5,1,,,5,10,20
147,2,4,590,0,HIT_MUD,false,0,5,0,5,1,,,5,10,17
148,2,4,590,0,FIXED_CAR,false,0,3,0,5,1,,,5,10,17
149,2,4,593,0,HIT_MUD,false,0,5,0,5,1,,,5,10,11
150,2,4,593,0,FIXED_CAR,false,0,3,0,5,1,,,5,10,11
151,2,4,596,0,HIT_MUD,false,0,5,0,5,1,,,5,10,2
152,2,4,596,0,FIXED_CAR,false,0,3,0,5,1,,,5,10,2
153,2,4,599,3,HIT_MUD,false,0,4,0,5,1,,,5,10,-1
154,2,4,602,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
155,2,4,605,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
156,2,4,608,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
157,2,4,611,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
158,2,4,614,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
159,2,4,617,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
160,2,4,620,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
161,2,4,623,3,ACCELERATING,false,0,4,0,5,1,,,5,11,3
162,2,4,626,0,HIT_WALL,false,0,5,0,5,1,,,5,11,-2
163,2,4,626,0,FIXED_CAR,false,0,3,0,5,1,,,5,11,-2
164,2,4,629,0,HIT_MUD,false,0,5,0,6,1,,,5,11,-4
165,2,4,629,0,FIXED_CAR,false,0,3,0,6,1,,,5,11,-4
166,2,4,632,0,HIT_MUD,false,0,5,0,6,1,,,5,11,-10
167,2,4,632,0,FIXED_CAR,false,0,3,0,6,1,,,5,11,-10
168,2,4,635,3,ACCELERATING,false,0,3,0,6,1,,,5,11,-10
169,2,4,641,6,ACCELERATING,false,0,3,0,6,1,,,5,11,-10
170,2,4,647,6,USED_LIZARD,false,0,3,0,6,0,,,5,11,-10
171,2,4,653,3,HIT_MUD,false,0,4,0,6,0,,,5,11,-13
172,2,4,656,3,ACCELERATING,false,0,4,0,6,0,,,5,11,-13
173,2,4,659,0,HIT_MUD,false,0,5,0,6,0,,,5,11,-16
174,2,4,659,0,FIXED_CAR,false,0,3,0,6,0,,,5,11,-16
175,2,4,662,3,ACCELERATING,false,0,3,0,6,0,,,5,11,-16
176,2,4,668,6,ACCELERATING,false,0,3,0,6,0,,,5,11,-16
177,2,4,674,6,ACCELERATING,false,0,3,0,6,0,,,5,11,-16
